ProxyName,ProxyPort,ProxyUserName,ProxyPassword,ProxyType,CountryName,RegionId,VendorName,POS,PageType
shp-prx118-es-v00001.tp-ns.com,80,,,High,,1,New_Trusted_choice,Australia,
shp-prx118-cn-v00001.tp-ns.com,80,,,High,,1,New_Trusted_choice,China,
shp-prx118-fr-v00001.tp-ns.com,80,,,High,,1,New_Trusted_choice,France,
shp-prx118-de-v00001.tp-ns.com,80,,,High,,1,New_Trusted_choice,Germany,
shp-prx118-hk-v00001.tp-ns.com,80,,,High,,1,New_Trusted_choice,Hong Kong,
shp-prx118-id-v00001.tp-ns.com,80,,,High,,1,New_Trusted_choice,Indonesia,
shp-prx118-mx-v00001.tp-ns.com,80,,,High,,1,New_Trusted_choice,Mexico,
shp-prx118-pt-v00001.tp-ns.com,80,,,High,,1,New_Trusted_choice,Portugal,
shp-prx118-ae-v00001.tp-ns.com,80,,,High,,1,New_Trusted_choice,Saudi Arabia,
shp-prx118-ae-d00001.tp-ns.com,80,,,High,,1,New_Trusted_choice,UAE,
shp-prx118-us-v00001.tp-ns.com,80,,,High,,1,New_Trusted_choice,UNITED STATES - USA,
shp-prx118-us-v00001.tp-ns.com,80,,,High,,1,New_Trusted_choice,COSTA RICA,
shp-prx118-uk-v00004.tp-ns.com,80,,,High,,1,New_Trusted_choice,United Kingdom,
shp-prx118-es-v00001.tp-ns.com,80,,,High,,1,New_Trusted_choice,Spain,
shp-prx118-it-d00001.tp-ns.com,80,,,High,,1,New_Trusted_choice,Italy,
shp-prx118-br-d00001.tp-ns.com,80,,,High,,1,New_Trusted_choice,Brazil,
shp-prx118-ar-d00001.tp-ns.com,80,,,High,,1,New_Trusted_choice,Argentina,
shp-prx118-kr-d00001.tp-ns.com,80,,,High,,1,New_Trusted_choice,South Korea,
